code_division,label_division,code_major_group,label_major_group,code_group,label_group,code_detail,label_detail,description_detail,example,unsuitable_example
C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,055,窯業原料用鉱物鉱業（耐火物・陶磁器・ガラス・セメント原料用に限る）,0555,けい石鉱業,主として白けい石，軟けい石，炉材けい石の掘採を行う事業所及び選鉱を行う事業所並びに粉砕を行う事業所をいう。,"['白けい石鉱業', '軟けい石鉱業', '炉材けい石鉱業']",
C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,055,窯業原料用鉱物鉱業（耐火物・陶磁器・ガラス・セメント原料用に限る）,0556,天然けい砂鉱業,主として天然けい砂の掘採を行う事業所及び選鉱を行う事業所並びに粉砕を行う事業所をいう。,"['天然けい砂鉱業', 'けい砂鉱業']",
C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,055,窯業原料用鉱物鉱業（耐火物・陶磁器・ガラス・セメント原料用に限る）,0557,石灰石鉱業,主として石灰石の掘採を行う事業所及び選鉱を行う事業所をいう。,['石灰石鉱業'],
C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,055,窯業原料用鉱物鉱業（耐火物・陶磁器・ガラス・セメント原料用に限る）,0559,その他の窯業原料用鉱物鉱業,主として他に分類されない窯業原料となる鉱物の掘採を行う事業所及び選鉱を行う事業所をいう。,"['陶石鉱業', '陶石クレー製造業', 'カオリン鉱業', '磁土鉱業', '石こう鉱業', 'らん晶石鉱業', 'けい線石鉱業', '紅柱石鉱業', '陶土鉱業']",
C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,059,その他の鉱業,0591,酸性白土鉱業,主として酸性白土の掘採を行う事業所及び選鉱を行う事業所をいう。,['酸性白土鉱業'],
C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,059,その他の鉱業,0592,ベントナイト鉱業,主としてベントナイトの掘採を行う事業所及び選鉱を行う事業所をいう。,['ベントナイト鉱業'],
C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,059,その他の鉱業,0593,けいそう土鉱業,主としてけいそう土の掘採を行う事業所及び選鉱を行う事業所をいう。,['けいそう土鉱業'],
C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,059,その他の鉱業,0594,滑石鉱業,主として滑石の掘採を行う事業所及び選鉱を行う事業所並びに粉砕を行う事業所をいう。,['滑石鉱業'],
C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,059,その他の鉱業,0599,他に分類されない鉱業,主として他に分類されない鉱物及び岩石の掘採を行う事業所及び選鉱を行う事業所並びに粉砕を行う事業所をいう。,"['粘土鉱業', '普通粘土鉱業', '絹雲母鉱業', '緑泥石鉱業', 'ふっ（沸）石鉱業', 'ひる石鉱業', '重晶石鉱業', 'ざくろ石鉱業', 'エメリー鉱業', 'トリポリー鉱業', 'めのう鉱業', 'こはく鉱業', '工芸用水晶鉱業', '宝石鉱業', '飾石鉱業', '電気石鉱業', '石けん石鉱業', '溶岩鉱業', '方解石鉱業', '天然氷採取業', 'ほたる石鉱業', '明ばん石鉱業', 'りん鉱石業', '黒鉛鉱業']","['耐火粘土鉱業（けつ岩粘土・木節粘土・がいろ目粘土鉱業を含む）［0551］', '雲母精製業［2186］']"
D,建設業,06,総合工事業,060,管理，補助的経済活動を行う事業所（06総合工事業）,0600,主として管理事務を行う本社等,主として総合工事業の事業所を統括する本社等として，自企業の経営を推進するための総務，財務・経理，法務，広報・宣伝，保有資機材の管理，仕入・原材料購入等の現業以外の業務を行う事業所をいう。,['管理事務を行う本社・本所・本店・支社・支所'],
D,建設業,06,総合工事業,060,管理，補助的経済活動を行う事業所（06総合工事業）,0609,その他の管理，補助的経済活動を行う事業所,主として総合工事業における活動を促進するため，同一企業の他事業所に対して，輸送，清掃，修理・整備，保安等の支援業務を行う事業所をいう。,"['自家用車庫', '自家用修理工場', '自家用補修所', '自家用資材置場']",
D,建設業,06,総合工事業,061,一般土木建築工事業,0611,一般土木建築工事業,各種の土木施設と建築物を，いずれでも完成する能力を有する事業所をいう。完成する能力とは，土木技術者及び建築技術者の双方を有し，かつ現実に土木工事及び建築工事の双方を施工しているか，又は最近において双方を施工した実績を有することである。,['一般土木建築工事業'],
D,建設業,06,総合工事業,062,土木工事業（舗装工事業を除く）,0621,土木工事業(別掲を除く),一般土木建築工事業に属さないで，主として堤防・護岸・水利・床固・山腹工事などによる河川・砂防・海岸・治山施設工事，ダム工事，各種の貯水池，用水池などの建設工事，各種の水路工事，かんがい排水施設工事，防波堤，岸壁・桟橋などの港湾施設工事，埋立工事，干拓工事，開墾工事，軌条敷設・停車場・鉄道土工・伏せどい・溝橋などの鉄道施設工事，地下鉄・地下工作物工事，ドック建設工事，高架道路・高架施設工事，橋りょう工事（鋼橋上部工事を除く），ずい道工事，水源施設・浄水施設・送水施設・配水施設などの上水道工事，下水管きょ・ポンプ施設・下水処理場などの下水道工事，道路工事，駐車場工事，飛行場・水上飛行場工事，運動競技場・競馬場・競輪場工事，宅地造成工事などのすべて又はいずれかを行うことによって，土木施設を完成する事業所をいう。ただし，主として造園工事を行う事業所は細分類0622に，しゅんせつ工事を行う事業所は細分類0623に，舗装工事を行う事業所は細分類0631に分類される。,['土木工事業'],"['造園工事業［0622］', 'しゅんせつ工事業［0623］', '舗装工事業［0631］']"
D,建設業,06,総合工事業,062,土木工事業（舗装工事業を除く）,0622,造園工事業,主として庭園，公園，緑地等の苑地を築造する工事を行う事業所をいう。,"['造園工事業', 'ゴルフ場工事業']","['造園業［0141］', '植木業［0141］', '整地工事業［0621］']"
D,建設業,06,総合工事業,062,土木工事業（舗装工事業を除く）,0623,しゅんせつ工事業,主としてしゅんせつ工事及びしゅんせつ工事を伴う土木工事を行う事業所をいう。,['しゅんせつ工事業'],
D,建設業,06,総合工事業,063,舗装工事業,0631,舗装工事業,主として道路舗装工事及び舗装工事を伴う土木工事を行う事業所をいう。,['道路舗装工事業'],
D,建設業,06,総合工事業,064,建築工事業(木造建築工事業を除く),0641,建築工事業(木造建築工事業を除く),主として木造建築物のみでなく，鉄骨鉄筋コンクリート造建築物，鉄筋コンクリート造建築物，無筋コンクリート造建築物，鉄骨造建築物，組立鉄筋コンクリート造建築物，コンクリートブロック造建築物，プレハブリケーション建築物（ユニット住宅を含む），石造建築物又はれんが造建築物を完成する事業所をいう。,"['建築工事請負業', '鉄骨造建築工事請負業', '組立鉄筋コンクリート造建築工事業', 'コンクリートブロック造建築工事業', 'プレハブリケーション建築工事業']",['建築リフォーム工事業［0661］']
D,建設業,06,総合工事業,065,木造建築工事業,0651,木造建築工事業,主として木造建築物のみを完成する事業所をいう。,"['木造建築工事業', '木造住宅建築工事業']",['木造建築リフォーム工事業［0661］']
D,建設業,06,総合工事業,066,建築リフォーム工事業,0661,建築リフォーム工事業,主として各種建築物の改装又は軽微な増・改築工事を総合的に行う事業所をいう。,"['建築リフォーム工事業', '住宅リフォーム工事業', '木造建築リフォーム工事業']","['内装工事業［0782］', '塗装工事業［0771］', '屋根工事業［0761又は0794］', '冷暖房設備工事業［0832］', '給排水・衛生設備工事業［0833］']"
D,建設業,07,職別工事業(設備工事業を除く),070,管理，補助的経済活動を行う事業所（07職別工事業）,0700,主として管理事務を行う本社等,主として職別工事業の事業所を統括する本社等として，保有資機材の管理等の現業以外の業務を行う事業所をいう。,['管理事務を行う本社・本所・本店・支社・支所'],
D,建設業,07,職別工事業(設備工事業を除く),070,管理，補助的経済活動を行う事業所（07職別工事業）,0709,その他の管理，補助的経済活動を行う事業所,主として職別工事業における活動を促進するため，同一企業の他事業所に対して，輸送，清掃，修理・整備，保安等の支援業務を行う事業所をいう。,"['自家用車庫', '自家用修理工場', '自家用補修所', '自家用資材置場']",
D,建設業,07,職別工事業(設備工事業を除く),071,大工工事業,0711,大工工事業(型枠大工工事業を除く),主として大工工事（型枠大工工事を除く）を行う事業所をいう。建築物建設について，大工工事（型枠大工工事を除く）のほかにとび工事，左官工事，屋根工事などを組み合わせて，木造建築物の完成を発注者から直接に請負うことを主とする事業所は中分類06［0651］に，主として型枠大工工事を行う事業所は細分類0712に分類される。,"['大工工事業', '造作大工業', '堂宮大工業（総合請負をしないもの）', '木造りゅう骨工事請負業']","['木造建築工事業［0651］', '型枠大工工事業［0712］']"
D,建設業,07,職別工事業(設備工事業を除く),071,大工工事業,0712,型枠大工工事業,主として型枠大工工事を行う事業所をいう。,"['型枠大工工事業', '仮枠大工工事業']",
D,建設業,07,職別工事業(設備工事業を除く),072,とび･土工･コンクリート工事業,0721,とび工事業,主として建方，足場組立，金属製仮設工事，支柱工事，ひき屋工事を行う事業所をいう。,"['とび工事業', '足場組立業', '建方業（とび工事を主とするもの）', 'ひき屋工事業', 'メタルフォーム組立業', '組立鉄筋コンクリート組立業', 'くい打工事業', '仕事師業（とび工事を主とするもの）']",
D,建設業,07,職別工事業(設備工事業を除く),072,とび･土工･コンクリート工事業,0722,土工･コンクリート工事業,主として土工工事及び一般的なコンクリート工事（型枠大工工事を除く）を行う事業所をいう。,"['土工工事業', '機械土工工事業', 'コンクリート工事業', 'コンクリート圧送工事業', 'コンクリート打設工事業', '仕事師業（土工工事を主とするもの）', '地盤改良工事業', 'ウエルポイント工事業', '薬液注入工事業']",
D,建設業,07,職別工事業(設備工事業を除く),072,とび･土工･コンクリート工事業,0723,特殊コンクリート工事業,主として潜かん（函）などの特殊コンクリート基礎工事，場所打ちコンクリートぐい工事，独立コンクリート煙突工事などの作業を行う事業所をいう。,"['特殊コンクリート基礎工事業', '場所打ちコンクリートぐい工事業', '独立コンクリート煙突工事業', 'プレストレストコンクリート工事業', '特殊コンクリート工事業']",
